customer_id,signup_date,plan_tier,monthly_usage_hours,support_tickets_last_90d,team_size,industry,nps_score,onboarding_completed,churned,days_to_churn
4252,2023-05-31,enterprise,2086.17,25,176,finance,53.0,True,False,
4253,2022-06-21,starter,57.05,6,5,education,32.0,True,False,
4254,2022-09-13,starter,139.82,1,10,healthcare,,True,True,65.0
4255,2022-07-30,professional,218.54,5,16,education,94.0,True,False,
4256,2023-01-29,free,9.83,8,2,retail,,False,True,94.0
4257,2022-05-13,enterprise,629.22,10,151,finance,,True,False,
4258,2023-05-22,free,89.41,7,5,healthcare,64.0,False,False,
4259,2022-08-04,starter,46.47,1,5,tech,62.0,True,False,
4260,2023-04-17,starter,45.14,2,6,retail,38.0,True,True,218.0
4261,2022-09-26,starter,124.14,8,10,retail,35.0,True,True,381.0
4262,2022-07-24,starter,34.94,2,5,education,34.0,True,True,510.0
4263,2023-10-09,enterprise,1904.0,10,140,retail,89.0,True,False,
4264,2022-04-15,free,84.25,5,5,retail,53.0,False,False,
4265,2023-06-09,free,15.1,3,2,tech,,False,True,157.0
4266,2022-11-23,starter,61.76,3,11,retail,63.0,True,False,
4267,2022-03-05,professional,303.09,0,45,education,,False,True,327.0
4268,2023-12-03,professional,59.84,8,8,tech,46.0,True,False,
4269,2023-08-24,professional,390.57,7,29,retail,31.0,True,False,
4270,2022-09-27,free,96.94,6,5,tech,,True,True,347.0
4271,2023-07-17,free,9.57,3,1,healthcare,90.0,True,False,
4272,2022-12-26,starter,28.12,2,3,education,86.0,True,False,
4273,2023-12-08,starter,99.59,8,11,finance,83.0,False,False,
4274,2022-10-29,professional,504.34,7,35,retail,48.0,True,False,
4275,2022-06-04,free,6.14,2,1,healthcare,80.0,False,False,
4276,2023-06-29,enterprise,648.61,6,57,retail,46.0,True,False,
4277,2022-08-14,free,34.59,6,3,tech,2.0,True,True,205.0
4278,2022-12-26,professional,201.89,5,47,healthcare,64.0,False,False,
4279,2022-06-11,starter,49.18,7,5,healthcare,67.0,True,False,
4280,2022-10-12,starter,232.2,3,12,education,,True,True,260.0
4281,2023-09-02,free,28.52,1,3,tech,11.0,False,True,45.0
4282,2023-10-30,starter,86.26,1,11,retail,73.0,True,False,
4283,2023-07-04,professional,175.1,4,48,tech,,True,False,
4284,2023-05-18,free,6.99,2,1,education,91.0,True,False,
4285,2023-05-13,starter,68.42,6,13,tech,31.0,True,False,
4286,2023-10-16,free,63.88,3,5,tech,6.0,False,True,75.0
4287,2022-12-10,starter,40.02,10,4,tech,,True,True,309.0
4288,2023-01-10,starter,23.39,10,2,finance,,False,True,275.0
4289,2023-10-21,starter,39.06,6,12,education,78.0,True,False,
4290,2022-12-02,professional,104.18,0,8,retail,59.0,True,False,
4291,2023-01-13,professional,45.27,7,8,education,,True,False,
4292,2022-02-23,enterprise,679.8,14,78,tech,70.0,True,False,
4293,2022-08-16,starter,30.48,7,2,tech,79.0,True,False,
4294,2023-10-06,starter,136.67,2,14,retail,42.0,True,False,
4295,2022-02-13,professional,433.48,0,28,healthcare,,True,False,
4296,2022-11-23,free,45.45,5,5,healthcare,57.0,True,False,
4297,2022-04-16,starter,138.86,6,14,healthcare,40.0,True,False,
4298,2022-12-30,professional,523.61,6,27,finance,23.0,False,True,48.0
4299,2022-12-24,starter,15.94,6,3,education,,True,True,102.0
4300,2023-05-30,free,16.15,4,2,education,76.0,True,False,
4301,2022-05-26,starter,80.24,1,4,tech,,True,True,123.0
4302,2022-03-29,starter,25.36,4,2,healthcare,,True,True,323.0
4303,2023-12-25,starter,32.58,1,3,healthcare,74.0,True,False,
4304,2022-05-29,professional,103.5,5,13,finance,,False,False,
4305,2022-12-10,enterprise,422.57,17,48,healthcare,78.0,True,False,
4306,2022-03-08,free,63.47,4,5,finance,39.0,True,True,584.0
4307,2022-09-10,professional,161.78,5,30,retail,31.0,False,True,458.0
4308,2022-05-03,professional,439.23,11,22,healthcare,14.0,True,True,363.0
4309,2022-01-26,starter,110.02,3,7,retail,80.0,True,False,
4310,2022-07-02,professional,85.53,6,12,finance,37.0,True,False,
4311,2022-03-13,professional,186.74,4,26,healthcare,76.0,True,False,
4312,2022-05-20,starter,36.4,0,3,finance,39.0,True,False,
4313,2023-03-16,starter,110.76,7,7,healthcare,63.0,True,False,
4314,2022-03-04,starter,78.76,10,8,tech,61.0,True,False,
4315,2023-11-10,enterprise,3304.11,11,188,finance,98.0,False,False,
4316,2022-10-01,free,47.74,5,5,tech,,False,True,428.0
4317,2022-05-15,professional,295.38,6,24,retail,77.0,False,False,
4318,2022-01-03,starter,59.92,4,4,finance,56.0,True,False,
4319,2023-09-16,free,11.85,6,1,finance,,True,True,94.0
4320,2022-05-27,professional,601.55,1,45,retail,46.0,False,False,
4321,2023-04-25,enterprise,2070.14,21,193,education,67.0,True,False,
4322,2023-04-22,free,15.16,5,1,tech,,False,True,127.0
4323,2022-05-25,enterprise,1207.28,22,109,finance,37.0,True,False,
4324,2023-07-05,starter,14.95,6,3,finance,18.0,True,True,35.0
4325,2022-08-01,free,43.02,3,3,finance,,False,True,111.0
4326,2023-11-20,enterprise,440.02,10,149,finance,40.0,True,False,
4327,2023-08-15,free,17.91,4,4,finance,37.0,False,True,123.0
4328,2022-12-18,professional,229.54,0,25,healthcare,58.0,True,False,
4329,2023-11-19,professional,199.33,4,29,finance,70.0,True,False,
4330,2023-09-25,free,45.4,11,4,tech,28.0,False,True,62.0
4331,2023-12-08,starter,17.41,4,4,tech,85.0,False,False,
4332,2022-07-19,professional,512.1,4,42,healthcare,86.0,True,False,
4333,2022-04-02,free,14.4,3,3,tech,4.0,False,True,65.0
4334,2022-10-17,professional,297.71,1,31,retail,92.0,True,False,
4335,2022-01-18,enterprise,303.19,21,21,finance,31.0,True,False,
4336,2022-12-29,starter,202.58,4,13,tech,7.0,True,True,240.0
4337,2022-11-27,starter,157.77,7,11,retail,39.0,True,False,
4338,2022-10-26,professional,736.54,4,35,tech,84.0,True,False,
4339,2023-12-11,free,6.54,7,1,retail,59.0,True,False,
4340,2022-04-15,enterprise,1317.87,17,177,healthcare,51.0,True,False,
4341,2023-07-28,enterprise,1474.42,10,138,healthcare,66.0,True,False,
4342,2022-05-29,free,37.59,7,3,tech,55.0,True,False,
4343,2023-12-23,free,36.92,9,5,retail,30.0,False,False,
4344,2022-12-26,starter,123.48,5,10,retail,81.0,True,False,
4345,2022-07-24,starter,88.93,2,7,finance,58.0,True,False,
4346,2023-08-27,free,47.36,4,5,healthcare,42.0,False,False,
4347,2023-01-20,free,64.02,4,3,healthcare,,False,True,158.0
4348,2022-03-02,free,36.94,6,3,finance,,False,True,374.0
4349,2023-11-07,professional,409.26,2,41,education,63.0,True,False,
4350,2023-08-14,free,49.01,7,5,tech,54.0,True,False,
4351,2023-07-20,free,6.49,9,1,tech,,True,True,47.0
4352,2023-10-18,starter,96.59,0,7,finance,66.0,True,False,
4353,2022-11-26,enterprise,991.78,19,83,tech,45.0,True,False,
4354,2023-10-16,enterprise,969.82,12,40,finance,53.0,True,False,
4355,2023-07-04,enterprise,662.38,18,108,retail,60.0,True,False,
4356,2023-11-29,starter,15.36,5,2,healthcare,,True,True,30.0
4357,2023-03-07,professional,129.7,0,10,healthcare,69.0,True,False,
4358,2023-04-21,professional,567.6,4,43,finance,40.0,True,False,
4359,2022-09-18,professional,455.67,7,28,education,53.0,True,False,
4360,2023-12-04,professional,537.58,5,46,finance,43.0,False,False,
4361,2022-09-30,professional,337.45,4,36,education,,True,True,312.0
4362,2022-02-25,free,28.71,1,4,tech,15.0,False,True,526.0
4363,2022-08-09,professional,125.64,5,36,education,,True,False,
4364,2022-05-11,enterprise,231.76,11,52,retail,39.0,True,False,
4365,2022-04-19,professional,266.46,11,22,tech,,True,True,470.0
4366,2023-06-03,enterprise,703.27,13,127,retail,68.0,False,False,
4367,2022-02-08,starter,35.95,4,3,tech,78.0,True,False,
4368,2023-02-26,starter,178.04,4,14,tech,0.0,True,True,202.0
4369,2022-09-25,professional,249.76,7,29,finance,23.0,True,True,233.0
4370,2022-04-03,starter,73.12,7,11,education,79.0,True,False,
4371,2022-07-08,starter,86.76,7,11,tech,54.0,True,False,
4372,2022-09-14,professional,183.4,6,45,tech,,True,True,432.0
4373,2023-06-26,free,24.74,5,2,tech,,True,True,113.0
4374,2023-07-30,enterprise,2011.81,19,198,retail,34.0,True,False,
4375,2023-09-15,starter,79.45,4,9,healthcare,74.0,True,False,
4376,2023-05-15,starter,107.09,5,14,tech,69.0,True,False,
4377,2022-01-17,starter,92.25,10,11,finance,37.0,True,False,
4378,2023-01-19,free,11.68,0,2,retail,11.0,False,True,218.0
4379,2022-10-22,free,46.8,0,3,retail,6.0,True,True,355.0
4380,2022-01-01,starter,28.82,5,5,finance,99.0,True,False,
4381,2022-04-20,starter,66.07,14,12,education,44.0,False,False,
4382,2022-02-11,starter,90.96,4,8,tech,23.0,True,True,578.0
4383,2022-02-24,professional,892.67,5,48,finance,5.0,False,True,222.0
4384,2022-01-30,starter,73.16,9,13,retail,,True,True,557.0
4385,2023-07-30,professional,424.34,2,28,finance,,True,True,95.0
4386,2022-01-22,professional,124.45,6,31,retail,74.0,True,False,
4387,2023-03-09,enterprise,2502.15,17,154,healthcare,73.0,True,False,
4388,2022-07-26,starter,34.36,9,6,tech,82.0,True,False,
4389,2022-03-12,free,50.98,5,5,healthcare,15.0,True,True,434.0
4390,2022-10-07,professional,724.97,9,30,finance,94.0,True,False,
4391,2023-01-15,professional,160.4,8,24,finance,75.0,True,False,
4392,2022-10-28,starter,20.65,6,10,tech,,True,False,
4393,2023-11-09,professional,339.11,3,47,tech,96.0,False,False,
4394,2022-12-15,professional,56.85,4,8,education,66.0,True,False,
4395,2022-06-26,professional,95.06,0,22,finance,71.0,True,False,
4396,2023-09-21,starter,55.29,0,10,finance,,True,True,73.0
4397,2023-03-01,enterprise,1384.07,15,79,retail,76.0,True,False,
4398,2022-10-01,starter,117.3,8,10,education,,True,True,274.0
4399,2023-07-25,starter,40.39,4,6,healthcare,49.0,True,False,
4400,2023-12-02,starter,112.33,2,7,tech,38.0,True,False,
4401,2022-10-09,starter,120.59,1,14,healthcare,92.0,True,False,
4402,2022-05-25,free,76.6,4,5,finance,98.0,True,False,
4403,2022-02-04,enterprise,1042.31,18,102,education,45.0,True,False,
4404,2022-11-10,free,25.67,2,4,finance,28.0,True,True,243.0
4405,2023-01-17,free,4.58,7,1,finance,11.0,False,True,295.0
4406,2022-05-31,professional,439.78,4,29,healthcare,36.0,True,True,176.0
4407,2023-05-19,starter,49.69,4,12,tech,,True,True,122.0
4408,2022-12-11,free,15.63,0,2,healthcare,50.0,False,False,
4409,2022-06-16,enterprise,1099.56,13,183,tech,,True,False,
4410,2022-06-03,enterprise,599.38,14,102,education,44.0,True,False,
4411,2022-03-21,starter,60.26,10,8,healthcare,54.0,True,False,
4412,2023-12-09,starter,50.56,6,6,education,51.0,True,False,
4413,2023-07-13,starter,37.19,2,3,healthcare,51.0,True,False,
4414,2022-02-13,starter,15.6,3,3,retail,78.0,True,False,
4415,2022-09-23,starter,83.48,7,11,tech,,True,True,102.0
4416,2022-08-11,enterprise,967.66,11,114,healthcare,,True,False,
4417,2022-11-30,enterprise,644.93,15,61,retail,,True,False,
4418,2022-07-24,free,12.53,3,1,tech,31.0,True,False,
4419,2023-09-01,free,52.66,2,5,retail,71.0,True,False,
4420,2022-03-02,free,17.61,2,5,tech,36.0,False,True,415.0
4421,2023-12-10,free,54.84,4,4,education,68.0,True,False,
4422,2023-03-15,enterprise,2452.63,12,189,retail,64.0,True,False,
4423,2022-08-29,starter,45.09,2,7,tech,78.0,True,False,
4424,2022-01-16,free,22.21,6,2,retail,24.0,True,True,319.0
4425,2023-08-31,starter,48.08,2,3,retail,84.0,True,False,
4426,2023-05-31,free,22.03,10,4,healthcare,50.0,True,False,
4427,2023-02-06,starter,136.23,6,10,tech,,True,False,
4428,2022-12-19,starter,46.29,6,8,education,79.0,True,False,
4429,2022-11-11,starter,111.1,2,8,finance,,True,True,91.0
4430,2022-09-03,enterprise,1199.78,20,120,healthcare,79.0,True,False,
4431,2022-06-04,free,17.55,1,2,retail,26.0,False,True,520.0
4432,2022-06-05,starter,91.69,1,8,healthcare,,True,True,276.0
4433,2022-07-30,free,8.71,3,1,retail,64.0,False,False,
4434,2022-04-15,free,46.84,7,5,finance,,True,True,277.0
4435,2022-12-19,starter,24.96,3,4,healthcare,55.0,False,False,
4436,2022-07-04,professional,96.5,6,10,retail,49.0,True,False,
4437,2022-06-05,starter,135.79,0,10,retail,64.0,True,False,
4438,2023-04-26,starter,85.13,7,6,retail,81.0,True,False,
4439,2023-02-26,professional,241.17,7,27,tech,81.0,True,False,
4440,2023-08-17,free,7.01,4,1,retail,64.0,True,False,
4441,2023-02-25,professional,254.66,6,38,tech,64.0,True,False,
4442,2022-10-12,starter,91.31,4,12,retail,18.0,True,True,438.0
4443,2022-03-29,starter,105.37,2,7,tech,77.0,True,False,
4444,2023-12-25,starter,178.14,1,8,tech,12.0,True,True,30.0
4445,2023-07-21,professional,331.51,4,47,retail,,True,True,126.0
4446,2023-08-11,starter,45.21,7,7,retail,,False,True,33.0
4447,2022-06-28,enterprise,352.11,9,56,education,69.0,False,False,
4448,2023-05-20,professional,186.06,0,31,retail,79.0,True,False,
4449,2023-10-23,starter,89.63,3,8,education,,True,False,
4450,2023-03-09,enterprise,437.29,16,53,finance,74.0,True,False,
4451,2022-11-27,enterprise,276.35,4,28,tech,74.0,True,False,
4452,2022-03-18,enterprise,1201.92,19,137,finance,54.0,True,False,
4453,2023-10-16,professional,328.79,4,24,tech,44.0,True,False,
4454,2023-10-10,starter,41.04,6,7,tech,74.0,True,False,
4455,2022-07-15,starter,44.96,4,4,tech,,True,False,
4456,2022-12-08,starter,87.11,5,13,retail,54.0,True,False,
4457,2023-06-21,free,26.42,5,3,healthcare,3.0,True,True,156.0
4458,2023-01-31,enterprise,1546.53,21,166,tech,64.0,True,False,
4459,2022-12-03,professional,166.26,0,15,finance,95.0,True,False,
4460,2023-02-25,starter,93.86,5,9,finance,,True,True,82.0
4461,2022-08-16,free,25.4,2,3,education,68.0,True,False,
4462,2022-12-26,starter,21.12,7,2,retail,36.0,True,False,
4463,2022-01-02,starter,98.35,4,13,education,30.0,True,False,
4464,2023-04-17,starter,81.72,5,9,tech,,True,False,
4465,2022-07-06,free,27.72,5,2,tech,,True,True,178.0
4466,2022-09-19,starter,53.2,3,6,tech,,True,True,157.0
4467,2022-05-23,starter,59.67,2,9,finance,66.0,True,False,
4468,2023-05-20,starter,67.99,6,11,healthcare,,True,False,
4469,2023-10-25,free,25.86,7,3,education,,True,True,60.0
4470,2022-12-25,free,27.63,8,3,retail,,True,True,187.0
4471,2023-04-08,starter,43.89,8,5,tech,96.0,True,False,
4472,2022-01-14,free,17.64,0,2,education,17.0,False,True,318.0
4473,2023-01-16,free,30.33,3,2,education,22.0,True,True,248.0
4474,2022-04-03,free,36.36,8,4,education,70.0,True,False,
4475,2023-01-17,free,25.47,4,3,education,25.0,False,True,37.0
4476,2022-04-03,starter,49.55,4,6,healthcare,52.0,True,False,
4477,2022-11-27,starter,64.67,6,10,tech,55.0,True,False,
4478,2022-10-17,starter,118.25,6,9,retail,31.0,True,False,
4479,2022-08-08,professional,359.61,1,44,healthcare,26.0,True,True,280.0
4480,2022-04-28,free,17.35,2,3,tech,79.0,False,False,
4481,2023-06-25,starter,93.74,10,10,education,10.0,True,True,91.0
4482,2023-09-24,starter,66.28,2,13,education,33.0,True,False,
4483,2023-10-08,free,84.9,5,5,tech,,False,True,37.0
4484,2023-08-23,free,12.31,5,4,finance,,False,True,90.0
4485,2023-12-17,free,45.93,8,5,healthcare,93.0,False,False,
4486,2023-06-30,starter,20.07,5,9,tech,83.0,True,False,
4487,2023-12-27,starter,90.39,4,9,healthcare,6.0,False,True,30.0
4488,2022-09-16,enterprise,198.78,9,49,finance,99.0,True,False,
4489,2022-05-27,starter,60.13,1,6,finance,83.0,True,False,
4490,2022-11-22,free,7.45,0,1,healthcare,95.0,False,False,
4491,2022-05-18,starter,29.07,1,12,finance,,True,False,
4492,2023-05-15,professional,253.28,9,17,healthcare,41.0,False,False,
4493,2023-12-30,free,17.39,7,4,healthcare,,True,False,
4494,2023-06-17,enterprise,1121.64,22,158,tech,45.0,True,False,
4495,2022-09-07,starter,111.23,6,7,tech,85.0,True,False,
4496,2022-12-13,professional,222.98,0,22,healthcare,46.0,True,False,
4497,2023-09-21,professional,237.39,8,17,education,30.0,True,False,
4498,2022-06-05,free,19.84,6,2,tech,86.0,True,False,
4499,2022-10-05,free,18.82,7,3,tech,,True,True,47.0
4500,2022-03-24,professional,426.99,3,46,education,60.0,True,False,
4501,2022-06-18,enterprise,1395.65,19,165,tech,64.0,True,False,
4502,2022-07-26,starter,66.73,8,13,tech,1.0,True,True,322.0
4503,2023-10-15,starter,142.6,10,9,retail,,False,True,54.0
4504,2023-09-03,enterprise,653.48,14,143,retail,41.0,True,False,
4505,2022-10-14,starter,79.09,5,12,tech,57.0,True,False,
4506,2023-03-01,starter,29.8,3,6,finance,98.0,True,False,
4507,2023-06-06,free,43.81,4,3,healthcare,72.0,False,False,
4508,2023-07-07,professional,151.88,2,15,retail,73.0,True,False,
4509,2022-03-06,starter,17.3,1,7,retail,,True,True,208.0
4510,2022-02-23,free,24.59,6,4,education,14.0,True,True,525.0
4511,2023-03-12,professional,37.01,3,5,finance,93.0,True,False,
4512,2023-01-10,starter,31.4,5,4,retail,15.0,False,True,139.0
4513,2023-12-19,professional,286.03,5,31,tech,87.0,True,False,
4514,2023-02-23,professional,102.97,5,16,finance,74.0,True,False,
4515,2022-04-10,free,38.53,4,4,retail,59.0,True,False,
4516,2022-03-02,starter,16.58,4,4,finance,,True,False,
4517,2022-04-11,professional,82.7,10,7,healthcare,57.0,False,False,
4518,2022-09-27,free,51.89,5,4,education,,True,True,296.0
4519,2022-08-15,professional,544.49,3,34,healthcare,26.0,True,True,248.0
4520,2023-07-31,free,44.29,8,4,retail,,False,True,117.0
4521,2022-10-03,professional,438.73,5,41,tech,30.0,True,False,
4522,2023-02-13,starter,95.88,3,11,finance,55.0,True,False,
4523,2022-12-13,free,11.54,2,3,tech,51.0,False,False,
4524,2023-04-05,professional,267.07,1,31,tech,37.0,True,False,
4525,2023-03-14,free,23.3,0,3,healthcare,38.0,False,True,59.0
4526,2023-12-15,starter,26.16,3,13,retail,90.0,True,False,
4527,2023-06-14,professional,345.07,5,26,tech,41.0,True,False,
4528,2022-05-03,starter,49.75,4,8,tech,11.0,False,True,405.0
4529,2023-01-16,free,10.91,8,1,tech,,True,True,231.0
4530,2022-06-04,starter,78.83,2,8,finance,25.0,True,True,285.0
4531,2022-05-21,starter,124.91,0,7,education,32.0,True,True,562.0
4532,2022-05-06,free,37.89,5,2,tech,55.0,False,False,
4533,2022-12-26,professional,373.55,7,40,finance,45.0,True,False,
4534,2022-11-24,starter,57.22,9,4,tech,65.0,True,False,
4535,2022-01-28,free,26.77,4,5,education,31.0,False,True,237.0
4536,2022-06-05,starter,149.7,9,9,education,73.0,True,False,
4537,2022-06-23,free,10.85,0,1,tech,37.0,True,True,176.0
4538,2023-06-28,professional,154.77,6,16,healthcare,99.0,True,False,
4539,2022-07-27,professional,163.86,5,13,tech,32.0,True,False,
4540,2022-04-12,free,29.64,5,4,healthcare,10.0,True,True,597.0
4541,2023-10-25,starter,22.54,0,3,education,31.0,False,True,36.0
4542,2023-02-12,starter,51.26,6,5,healthcare,97.0,True,False,
4543,2022-11-02,free,37.14,2,5,finance,96.0,False,False,
4544,2022-03-21,enterprise,1209.95,14,197,finance,88.0,True,False,
4545,2023-01-30,enterprise,71.13,18,43,finance,82.0,True,False,
4546,2023-01-05,free,10.34,5,2,healthcare,28.0,True,True,177.0
4547,2023-06-27,starter,59.81,5,5,education,39.0,True,False,
4548,2023-12-23,starter,70.21,5,7,healthcare,75.0,True,False,
4549,2023-03-09,starter,23.54,2,2,tech,80.0,True,False,
4550,2023-11-08,professional,205.83,2,28,retail,85.0,True,False,
4551,2022-09-09,starter,64.71,8,12,healthcare,39.0,False,False,
4552,2023-03-16,starter,69.99,6,7,tech,93.0,True,False,
4553,2022-04-16,starter,41.29,4,3,tech,29.0,False,True,368.0
4554,2022-12-21,professional,70.79,2,9,healthcare,63.0,True,False,
4555,2022-06-21,free,41.25,7,3,tech,7.0,True,True,121.0
4556,2022-03-18,professional,52.27,10,7,finance,6.0,True,True,461.0
4557,2022-10-19,free,9.58,4,5,finance,34.0,True,True,125.0
4558,2022-03-09,starter,122.35,3,12,finance,48.0,True,False,
4559,2023-11-23,free,15.54,0,2,retail,96.0,True,False,
4560,2022-08-19,starter,64.14,8,7,education,70.0,True,False,
4561,2023-05-08,free,44.38,0,5,tech,,False,True,51.0
4562,2023-10-29,starter,89.06,8,4,tech,87.0,True,False,
4563,2023-03-21,professional,233.32,10,34,healthcare,57.0,True,False,
4564,2023-09-18,starter,125.55,8,9,tech,79.0,True,False,
4565,2022-09-07,starter,162.6,2,12,finance,81.0,True,False,
4566,2022-06-11,free,28.5,10,3,finance,55.0,True,False,
4567,2022-02-05,starter,64.48,3,3,education,69.0,True,False,
4568,2022-10-17,starter,10.43,9,2,finance,34.0,True,True,313.0
4569,2022-01-24,free,16.87,8,2,education,,True,True,542.0
4570,2022-08-10,starter,48.52,4,8,retail,,True,False,
4571,2022-11-13,starter,115.69,2,11,retail,51.0,True,False,
4572,2023-08-07,starter,45.25,6,6,healthcare,86.0,True,False,
4573,2022-10-22,free,48.24,3,5,retail,,True,True,257.0
4574,2023-06-25,starter,204.88,4,14,retail,77.0,True,False,
4575,2023-05-16,professional,212.7,5,34,finance,36.0,True,False,
4576,2022-08-21,enterprise,867.09,13,76,finance,77.0,True,False,
